UID      PID   PPID   LWP C NLWP %CPU %MEM   VSZ    RSS TTY      STAT START   TIME    COMMAND
aniket   2582  1851   2582 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2586 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2587 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2588 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2589 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2590 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2591 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2592 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2593 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2594 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2595 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2582  1851   2596 0 12   0.0  0.1  2869028 27776 ?        Sl   17:42   0:00    /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
aniket   2598  1851   2598 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2598  1851   2609 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2598  1851   2610 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2598  1851   2611 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2598  1851   2671 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2598  1851   2680 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2598  1851   2681 0 7    0.0  0.0  637780 14820 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal
aniket   2600  2260   2600 0 4    0.0  0.0  246592 7520  ?        Sl   17:42   0:00    /usr/libexec/ibus-engine-simple
aniket   2600  2260   2604 0 4    0.0  0.0  246592 7520  ?        Sl   17:42   0:00    /usr/libexec/ibus-engine-simple
aniket   2600  2260   2605 0 4    0.0  0.0  246592 7520  ?        Sl   17:42   0:00    /usr/libexec/ibus-engine-simple
aniket   2600  2260   2607 0 4    0.0  0.0  246592 7520  ?        Sl   17:42   0:00    /usr/libexec/ibus-engine-simple
aniket   2613  1851   2613 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
aniket   2613  1851   2614 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
aniket   2613  1851   2615 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
aniket   2613  1851   2616 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
aniket   2613  1851   2618 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
aniket   2613  1851   2620 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
aniket   2613  1851   2621 0 7    0.0  0.0  546384 7636  ?        Ssl  17:42   0:00    /usr/libexec/xdg-document-portal
root     2619  2613   2619 0 1    0.0  0.0  2704   2056  ?        Ss   17:42   0:00    fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1000/doc
aniket   2622  1851   2622 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2628 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2629 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2630 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2631 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2634 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2652 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   2656 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2622  1851   5808 0 9    0.2  0.2  965520 37068 ?        SNsl 17:42   0:01    /usr/libexec/tracker-miner-fs-3
aniket   2624  1851   2624 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2625 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2626 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2627 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2636 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2637 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2638 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2639 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2640 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2624  1851   2655 0 10   0.1  0.8  1454008 132464 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gnome
aniket   2672  1851   2672 0 5    0.0  0.1  464360 31424 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gtk
aniket   2672  1851   2673 0 5    0.0  0.1  464360 31424 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gtk
aniket   2672  1851   2674 0 5    0.0  0.1  464360 31424 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gtk
aniket   2672  1851   2675 0 5    0.0  0.1  464360 31424 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gtk
aniket   2672  1851   2678 0 5    0.0  0.1  464360 31424 ?        Ssl  17:42   0:00    /usr/libexec/xdg-desktop-portal-gtk
root     2691  1      2691 0 6    0.2  0.2  492160 44756 ?        Ssl  17:42   0:01    /usr/libexec/fwupd/fwupd
root     2691  1      2696 0 6    0.2  0.2  492160 44756 ?        Ssl  17:42   0:01    /usr/libexec/fwupd/fwupd
root     2691  1      2697 0 6    0.2  0.2  492160 44756 ?        Ssl  17:42   0:01    /usr/libexec/fwupd/fwupd
root     2691  1      2698 0 6    0.2  0.2  492160 44756 ?        Ssl  17:42   0:01    /usr/libexec/fwupd/fwupd
root     2691  1      2699 0 6    0.2  0.2  492160 44756 ?        Ssl  17:42   0:01    /usr/libexec/fwupd/fwupd
root     2691  1      2701 0 6    0.2  0.2  492160 44756 ?        Ssl  17:42   0:01    /usr/libexec/fwupd/fwupd
aniket   2737  2147   2737 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2752 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2753 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2755 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2758 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2759 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2760 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2761 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2762 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2763 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2764 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2765 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2802 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2737  2147   2907 0 14   0.2  0.4  3226092 72944 ?        Sl   17:42   0:01    gjs /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/zorin-desktop-icons@zorinos.com/app
aniket   2818  2072   2818 0 5    0.0  0.0  545532 9100  ?        Sl   17:42   0:00    /usr/libexec/gvfsd-trash --spawner :1.16 /org/gtk/gvfs/exec_spaw/0
aniket   2818  2072   2824 0 5    0.0  0.0  545532 9100  ?        Sl   17:42   0:00    /usr/libexec/gvfsd-trash --spawner :1.16 /org/gtk/gvfs/exec_spaw/0
aniket   2818  2072   2825 0 5    0.0  0.0  545532 9100  ?        Sl   17:42   0:00    /usr/libexec/gvfsd-trash --spawner :1.16 /org/gtk/gvfs/exec_spaw/0
aniket   2818  2072   2826 0 5    0.0  0.0  545532 9100  ?        Sl   17:42   0:00    /usr/libexec/gvfsd-trash --spawner :1.16 /org/gtk/gvfs/exec_spaw/0
aniket   2818  2072   2833 0 5    0.0  0.0  545532 9100  ?        Sl   17:42   0:00    /usr/libexec/gvfsd-trash --spawner :1.16 /org/gtk/gvfs/exec_spaw/0
aniket   2846  1851   2846 0 4    0.0  0.0  246164 6640  ?        Ssl  17:42   0:00    /usr/libexec/gvfsd-metadata
aniket   2846  1851   2859 0 4    0.0  0.0  246164 6640  ?        Ssl  17:42   0:00    /usr/libexec/gvfsd-metadata
aniket   2846  1851   2860 0 4    0.0  0.0  246164 6640  ?        Ssl  17:42   0:00    /usr/libexec/gvfsd-metadata
aniket   2846  1851   2861 0 4    0.0  0.0  246164 6640  ?        Ssl  17:42   0:00    /usr/libexec/gvfsd-metadata
aniket   3813  1851   3813 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
aniket   3813  1851   3814 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
aniket   3813  1851   3815 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
aniket   3813  1851   3816 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
aniket   3813  1851   3817 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
aniket   3813  1851   3847 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
aniket   3813  1851   3851 0 7    0.5  0.3  852508 57548 ?        Ssl  17:42   0:02    /usr/libexec/gnome-terminal-server
root     3846  2      3846 0 1    0.0  0.0  0      0     ?        I    17:42   0:00    [kworker/6:3-cgroup_destroy]
aniket   3852  3813   3852 0 1    0.0  0.0  21084  5616  pts/0    Ss   17:42   0:00    bash
aniket   3868  2147   3868 7 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3883 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3889 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3890 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3891 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3892 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3893 20 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3894 25 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3895 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3896 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3897 3 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3898 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3899 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3900 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3901 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3902 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3903 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3904 12 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3905 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3906 1 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3907 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3908 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3909 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3910 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3911 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3912 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3927 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3928 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3929 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3930 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3931 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3932 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3933 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3934 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3935 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3937 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3868  2147   3945 0 37   72.8 2.9  51168892 471128 ?        SLl  17:42   5:03    /opt/google/chrome/chrome
aniket   3874  3868   3874 0 1    0.0  0.0  18252  1904  ?        S    17:42   0:00    cat
aniket   3875  3868   3875 0 1    0.0  0.0  18252  1908  ?        S    17:42   0:00    cat
aniket   3877  1851   3877 0 3    0.0  0.0  50354732 4004  ?        Sl   17:42   0:00    /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/aniket/.config/google-chrome/Crash Reports --metrics-dir=/home/aniket/.config/google-chrome --url=https://clients2.google.com/cr/repor'
aniket   3877  1851   3881 0 3    0.0  0.0  50354732 4004  ?        Sl   17:42   0:00    /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/aniket/.config/google-chrome/Crash Reports --metrics-dir=/home/aniket/.config/google-chrome --url=https://clients2.google.com/cr/repor'
aniket   3877  1851   3882 0 3    0.0  0.0  50354732 4004  ?        Sl   17:42   0:00    /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/aniket/.config/google-chrome/Crash Reports --metrics-dir=/home/aniket/.config/google-chrome --url=https://clients2.google.com/cr/repor'
aniket   3879  1851   3879 0 2    0.0  0.0  50345496 3488  ?        Sl   17:42   0:00    /opt/google/chrome/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/aniket/.config/google-chrome/Crash Reports --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-rel-
aniket   3879  1851   3880 0 2    0.0  0.0  50345496 3488  ?        Sl   17:42   0:00    /opt/google/chrome/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/aniket/.config/google-chrome/Crash Reports --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-rel-
